"","location","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred"
"8818","Faeroe Islands","FRO",2021-05-22,27681,19206,8475,56.43,39.15,17.28
"8819","Faeroe Islands","FRO",2021-05-23,28646,19442,9204,58.4,39.63,18.76
"8820","Faeroe Islands","FRO",2021-05-24,29668,20071,9597,60.48,40.92,19.56
"8821","Faeroe Islands","FRO",2021-05-25,30184,20321,9863,61.53,41.43,20.11
"8822","Faeroe Islands","FRO",2021-05-26,30719,20450,10269,62.62,41.69,20.93
"8823","Faeroe Islands","FRO",2021-05-28,32440,20679,11761,66.13,42.16,23.98
"8824","Faeroe Islands","FRO",2021-05-30,32593,20712,11881,66.44,42.22,24.22
"8825","Faeroe Islands","FRO",2021-06-03,34082,21007,13075,69.48,42.83,26.65
"8826","Faeroe Islands","FRO",2021-06-04,34552,21408,13144,70.44,43.64,26.8
"8827","Faeroe Islands","FRO",2021-06-06,35537,21883,13654,72.45,44.61,27.84
"8828","Faeroe Islands","FRO",2021-06-07,36442,22511,13931,74.29,45.89,28.4
"8829","Faeroe Islands","FRO",2021-06-09,38242,23867,14375,77.96,48.66,29.31
"8830","Faeroe Islands","FRO",2021-06-13,39987,25484,14503,81.52,51.95,29.57
"8831","Faeroe Islands","FRO",2021-06-15,40331,25686,14645,82.22,52.36,29.86
"8832","Faeroe Islands","FRO",2021-06-16,40484,25792,14692,82.53,52.58,29.95
"8833","Faeroe Islands","FRO",2021-06-18,41473,25856,15617,84.55,52.71,31.84
"8834","Faeroe Islands","FRO",2021-06-19,41653,25868,15785,84.91,52.73,32.18
"8835","Faeroe Islands","FRO",2021-06-20,42457,25952,16505,86.55,52.91,33.65
"8836","Faeroe Islands","FRO",2021-06-21,43497,26105,17392,88.67,53.22,35.46
"8837","Faeroe Islands","FRO",2021-06-22,44414,26326,18088,90.54,53.67,36.87
"8838","Faeroe Islands","FRO",2021-06-24,45456,26874,18582,92.67,54.79,37.88
"8839","Faeroe Islands","FRO",2021-06-25,46082,27434,18648,93.94,55.93,38.02
"8840","Faeroe Islands","FRO",2021-06-28,46874,28060,18814,95.56,57.2,38.35
"8841","Faeroe Islands","FRO",2021-06-30,47304,28443,18861,96.43,57.98,38.45
"8842","Faeroe Islands","FRO",2021-07-01,48345,28596,19749,98.56,58.3,40.26
"8843","Faeroe Islands","FRO",2021-07-04,49821,29547,20274,101.57,60.23,41.33
"8844","Faeroe Islands","FRO",2021-07-05,50941,30401,20540,103.85,61.98,41.87
"8845","Faeroe Islands","FRO",2021-07-06,51892,30899,20993,105.79,62.99,42.8
"8846","Faeroe Islands","FRO",2021-07-07,52975,31602,21373,108,64.42,43.57
"8847","Faeroe Islands","FRO",2021-07-08,53592,31781,21811,109.25,64.79,44.46
"8848","Faeroe Islands","FRO",2021-07-11,56825,32477,24348,115.84,66.21,49.64
"8849","Faeroe Islands","FRO",2021-07-12,57501,32773,24728,117.22,66.81,50.41
"8850","Faeroe Islands","FRO",2021-07-13,57860,32954,24906,117.95,67.18,50.77
"8851","Faeroe Islands","FRO",2021-07-14,58353,33161,25192,118.96,67.6,51.36
"8852","Faeroe Islands","FRO",2021-07-15,58843,33373,25470,119.96,68.03,51.92
"8853","Faeroe Islands","FRO",2021-07-19,60424,33951,26473,123.18,69.21,53.97
"8854","Faeroe Islands","FRO",2021-07-20,60775,34017,26758,123.9,69.35,54.55
"8855","Faeroe Islands","FRO",2021-07-21,61551,34162,27389,125.48,69.64,55.84
"8856","Faeroe Islands","FRO",2021-07-22,61717,34256,27461,125.82,69.83,55.98
"8857","Faeroe Islands","FRO",2021-07-25,62263,34399,27864,126.93,70.13,56.8
"8858","Faeroe Islands","FRO",2021-07-27,62969,34555,28414,128.37,70.44,57.93
"8859","Faeroe Islands","FRO",2021-07-28,63660,34657,29003,129.78,70.65,59.13
"8860","Faeroe Islands","FRO",2021-08-03,65026,34946,30080,132.56,71.24,61.32
"8861","Faeroe Islands","FRO",2021-08-05,65607,35037,30570,133.75,71.43,62.32
"8862","Faeroe Islands","FRO",2021-08-06,67049,35333,31716,136.69,72.03,64.66
"8863","Faeroe Islands","FRO",2021-08-09,67808,35567,32241,138.23,72.51,65.73
"8864","Faeroe Islands","FRO",2021-08-10,68097,35651,32446,138.82,72.68,66.14
"8865","Faeroe Islands","FRO",2021-08-11,68395,35793,32602,139.43,72.97,66.46
"8866","Faeroe Islands","FRO",2021-08-12,68843,35928,32915,140.34,73.24,67.1
"8867","Faeroe Islands","FRO",2021-08-15,68866,35933,32933,140.39,73.25,67.14
"8868","Faeroe Islands","FRO",2021-08-16,69341,36056,33285,141.36,73.5,67.86
"8869","Faeroe Islands","FRO",2021-08-17,69598,36133,33465,141.88,73.66,68.22
"8870","Faeroe Islands","FRO",2021-08-18,69722,36181,33541,142.14,73.76,68.38
"8871","Faeroe Islands","FRO",2021-08-19,69950,36266,33684,142.6,73.93,68.67
"8872","Faeroe Islands","FRO",2021-08-24,70399,36511,33888,143.52,74.43,69.08
"8873","Faeroe Islands","FRO",2021-08-26,70702,36625,34077,144.13,74.66,69.47
"8874","Faeroe Islands","FRO",2021-08-30,70940,36665,34275,144.62,74.75,69.87
"8875","Faeroe Islands","FRO",2021-08-31,71169,36711,34458,145.09,74.84,70.25
"8876","Faeroe Islands","FRO",2021-09-01,71315,36739,34576,145.38,74.9,70.49
"8877","Faeroe Islands","FRO",2021-09-02,71516,36785,34731,145.79,74.99,70.8
"8878","Faeroe Islands","FRO",2021-09-06,71841,36940,34901,146.46,75.31,71.15
"8879","Faeroe Islands","FRO",2021-09-07,71932,37008,34924,146.64,75.44,71.2
"8880","Faeroe Islands","FRO",2021-09-08,72246,37106,35140,147.28,75.64,71.64
"8881","Faeroe Islands","FRO",2021-09-10,72591,37277,35314,147.98,75.99,71.99
"8882","Faeroe Islands","FRO",2021-09-14,72949,37447,35502,148.71,76.34,72.37
"8883","Faeroe Islands","FRO",2021-09-15,73051,37493,35558,148.92,76.43,72.49
"8884","Faeroe Islands","FRO",2021-09-16,73208,37568,35640,149.24,76.59,72.66
"8885","Faeroe Islands","FRO",2021-09-20,73404,37658,35746,149.64,76.77,72.87
"8886","Faeroe Islands","FRO",2021-09-22,73634,37765,35869,150.11,76.99,73.12
"8887","Faeroe Islands","FRO",2021-09-23,73872,37886,35986,150.6,77.23,73.36
"8888","Faeroe Islands","FRO",2021-09-26,73959,37961,35998,150.77,77.39,73.39
"8889","Faeroe Islands","FRO",2021-09-27,74129,38059,36070,151.12,77.59,73.53
"8890","Faeroe Islands","FRO",2021-09-28,74291,38109,36182,151.45,77.69,73.76
"8891","Faeroe Islands","FRO",2021-10-01,74618,38288,36330,152.12,78.05,74.06
"8892","Faeroe Islands","FRO",2021-10-05,75009,38471,36538,152.91,78.43,74.49
"8893","Faeroe Islands","FRO",2021-10-08,75360,38647,36713,153.63,78.79,74.84
"8894","Faeroe Islands","FRO",2021-10-10,75390,38663,36727,153.69,78.82,74.87
"8895","Faeroe Islands","FRO",2021-10-11,75519,38719,36800,153.95,78.93,75.02
"8896","Faeroe Islands","FRO",2021-10-13,75647,38770,36877,154.21,79.04,75.18
"8897","Faeroe Islands","FRO",2021-10-15,75867,38890,36977,154.66,79.28,75.38
"8898","Faeroe Islands","FRO",2021-10-18,76061,38942,37119,155.06,79.39,75.67
"8899","Faeroe Islands","FRO",2021-10-19,76161,38970,37191,155.26,79.44,75.82
"8900","Faeroe Islands","FRO",2021-10-20,76384,39060,37324,155.72,79.63,76.09
"8901","Faeroe Islands","FRO",2021-10-21,76516,39114,37402,155.99,79.74,76.25
"8902","Faeroe Islands","FRO",2021-10-26,76723,39210,37513,156.41,79.93,76.47
"8903","Faeroe Islands","FRO",2021-10-27,76876,39279,37597,156.72,80.07,76.65
"8904","Faeroe Islands","FRO",2021-10-28,77276,39503,37773,157.54,80.53,77
"8905","Faeroe Islands","FRO",2021-10-31,77555,39719,37836,158.1,80.97,77.13
"8906","Faeroe Islands","FRO",2021-11-02,78008,40002,38006,159.03,81.55,77.48
"8907","Faeroe Islands","FRO",2021-11-03,78077,40048,38029,159.17,81.64,77.53
"8908","Faeroe Islands","FRO",2021-11-05,78347,40205,38142,159.72,81.96,77.76
"8909","Faeroe Islands","FRO",2021-12-22,93518,41387,40424,190.65,84.37,82.41
"8910","Faeroe Islands","FRO",2021-12-27,94004,41415,40474,191.64,84.43,82.51
"8911","Falkland Islands","FLK",2021-04-07,4322,2605,1717,122.51,73.84,48.67
"8912","Falkland Islands","FLK",2021-04-14,4407,2632,1775,124.91,74.6,50.31
"8913","Fiji","FJI",2021-05-25,109927,107014,2913,12.17,11.85,0.32
"8914","Fiji","FJI",2021-06-08,223429,218830,4599,24.75,24.24,0.51
"8915","Fiji","FJI",2021-06-15,242539,237940,4599,26.86,26.35,0.51
"8916","Fiji","FJI",2021-06-21,274008,256018,17990,30.35,28.36,1.99
"8917","Fiji","FJI",2021-06-29,322299,278954,43345,35.7,30.9,4.8
"8918","Fiji","FJI",2021-07-06,379199,324462,54737,42,35.94,6.06
"8919","Fiji","FJI",2021-07-13,419998,353355,66643,46.52,39.14,7.38
"8920","Fiji","FJI",2021-07-20,471719,393095,78624,52.24,43.54,8.71
"8921","Fiji","FJI",2021-07-27,538439,441171,97268,59.63,48.86,10.77
"8922","Fiji","FJI",2021-08-02,628823,484629,144194,69.64,53.67,15.97
"8923","Fiji","FJI",2021-08-09,690888,512282,178606,76.52,56.74,19.78
"8924","Fiji","FJI",2021-08-16,745201,533705,211496,82.53,59.11,23.42
"8925","Fiji","FJI",2021-08-23,778159,543254,234905,86.18,60.17,26.02
"8926","Fiji","FJI",2021-08-31,825552,558944,266608,91.43,61.91,29.53
"8927","Fiji","FJI",2021-09-07,866153,566210,299943,95.93,62.71,33.22
"8928","Fiji","FJI",2021-09-14,912149,569958,342191,101.02,63.13,37.9
"8929","Fiji","FJI",2021-09-21,975268,587948,387320,108.02,65.12,42.9
"8930","Fiji","FJI",2021-09-28,1017195,591293,425902,112.66,65.49,47.17
"8931","Fiji","FJI",2021-10-05,1055883,593442,462441,116.94,65.73,51.22
"8932","Fiji","FJI",2021-10-12,1090963,594872,496091,120.83,65.88,54.94
"8933","Fiji","FJI",2021-10-18,1136909,619734,517175,125.92,68.64,57.28
"8934","Fiji","FJI",2021-10-25,1166051,624413,541638,129.15,69.16,59.99
"8935","Fiji","FJI",2021-11-01,1189238,629006,560232,131.71,69.67,62.05
"8936","Fiji","FJI",2021-11-08,1196888,630524,566364,132.56,69.83,62.73
"8937","Fiji","FJI",2021-11-15,1208816,632505,576311,133.88,70.05,63.83
"8938","Fiji","FJI",2021-11-22,1213236,633512,579724,134.37,70.16,64.21
"8939","Fiji","FJI",2021-11-30,1237108,651320,585788,137.02,72.14,64.88
"8940","Fiji","FJI",2021-12-06,1245234,655857,589377,137.92,72.64,65.28
"8941","Fiji","FJI",2021-12-13,1257375,659250,598125,139.26,73.01,66.24
"8942","Fiji","FJI",2021-12-20,1267045,661452,605593,140.33,73.26,67.07
"8943","Finland","FIN",2021-01-17,62122,62117,5,1.12,1.12,0
"8944","Finland","FIN",2021-01-24,120327,115365,4962,2.17,2.08,0.09
"8945","Finland","FIN",2021-01-31,176836,157155,19681,3.19,2.83,0.35
"8946","Finland","FIN",2021-02-07,232507,179486,53021,4.19,3.23,0.96
"8947","Finland","FIN",2021-02-14,288776,218872,69904,5.2,3.94,1.26
"8948","Finland","FIN",2021-02-21,373451,297027,76424,6.73,5.35,1.38
"8949","Finland","FIN",2021-02-28,476479,391462,85017,8.59,7.06,1.53
"8950","Finland","FIN",2021-03-07,590421,502136,88285,10.64,9.05,1.59
"8951","Finland","FIN",2021-03-14,714668,625466,89202,12.88,11.27,1.61
"8952","Finland","FIN",2021-03-21,842252,751838,90414,15.18,13.55,1.63
"8953","Finland","FIN",2021-03-28,952777,861351,91426,17.17,15.52,1.65
"8954","Finland","FIN",2021-04-04,1086457,993721,92736,19.58,17.91,1.67
"8955","Finland","FIN",2021-04-11,1260283,1161012,99271,22.71,20.93,1.79
"8956","Finland","FIN",2021-04-18,1495506,1365365,130141,26.95,24.61,2.35
"8957","Finland","FIN",2021-04-25,1717301,1556841,160460,30.95,28.06,2.89
"8958","Finland","FIN",2021-05-02,1931781,1753750,178031,34.82,31.61,3.21
"8959","Finland","FIN",2021-05-09,2176626,1959629,216997,39.23,35.32,3.91
"8960","Finland","FIN",2021-05-16,2413548,2124585,288963,43.5,38.29,5.21
"8961","Finland","FIN",2021-05-23,2690452,2305686,384766,48.49,41.56,6.93
"8962","Finland","FIN",2021-05-30,2964331,2469560,494771,53.43,44.51,8.92
"8963","Finland","FIN",2021-06-06,3264354,2647566,616788,58.83,47.72,11.12
"8964","Finland","FIN",2021-06-13,3609576,2867648,741928,65.06,51.68,13.37
"8965","Finland","FIN",2021-06-20,3954634,3093670,860964,71.28,55.76,15.52
"8966","Finland","FIN",2021-06-27,4217126,3229102,988024,76.01,58.2,17.81
"8967","Finland","FIN",2021-07-04,4543218,3380819,1162399,81.88,60.93,20.95
"8968","Finland","FIN",2021-07-11,4857449,3489315,1368134,87.55,62.89,24.66
"8969","Finland","FIN",2021-07-18,5127236,3573415,1553821,92.41,64.4,28.01
"8970","Finland","FIN",2021-07-25,5399940,3639933,1760007,97.32,65.6,31.72
"8971","Finland","FIN",2021-08-01,5674066,3705161,1968905,102.27,66.78,35.49
"8972","Finland","FIN",2021-08-08,5938715,3770300,2168415,107.04,67.95,39.08
"8973","Finland","FIN",2021-08-15,6244758,3860618,2384140,112.55,69.58,42.97
"8974","Finland","FIN",2021-08-22,6547899,3957036,2590863,118.02,71.32,46.7
"8975","Finland","FIN",2021-08-29,6802646,4021577,2781069,122.61,72.48,50.12
"8976","Finland","FIN",2021-09-05,7038469,4058601,2979868,126.86,73.15,53.71
"8977","Finland","FIN",2021-09-12,7241985,4084907,3157078,130.52,73.62,56.9
"8978","Finland","FIN",2021-09-19,7389118,4107868,3280042,133.18,74.04,59.12
"8979","Finland","FIN",2021-09-26,7549717,4128549,3405089,136.07,74.41,61.37
"8980","Finland","FIN",2021-10-03,7708740,4146566,3525971,138.94,74.73,63.55
"8981","Finland","FIN",2021-10-10,7847843,4164888,3629180,141.44,75.07,65.41
